entity:ID,name,:LABEL
en10284,what team did ronaldo play for in 2003 used the maracanã£ stadium as their arena,s
en10285,"what structure which started construction on august 11, 1971 is the location of the 2012 ncaa basketball tournament",s
en10286,when was hurrem sultan the crown of the kingdom of poland,s
en10287,what award did gabriel garcia marquez received in 1982,s
en10288,what is the comet class of the great march comet of 1843,s
en10289,2003-11-30T00:00:00Z,s
en10290,when did gertrude die,s
en10291,Q5305729,s
en10292,what was julie harris nominated for in 1976,s
en10293,75229,s
en10294,the population of lasi in 1910 was,s
en10295,Q467541,s
en10296,which movie did matt leblanc star in in 2001,s
en10297,Q4776261,s
en10298,when did antonia toya carter get married,s
en10299,what is the point in time for pokémon has nominated for as kids choice award for favorite cartoon,s
en10300,Q2368906,s
en10301,what year was justin biebers parents born,s
en10302,1897414,s
en10303,what is population of florida that is point in time is 1940-0-0,s
en10304,who was the chairperson of mossad that started in 2002,s
en10305,when is louis leakey received award of hubbard medal,s
en10306,what team with mascot named rise did michael oher play for in 2009,s
en10307,when did antonio guterres first become general secretary of the socialist party in portugal,s
en10308,2009-10-09T00:00:00Z,s
en10309,what is the start time for gomel has twinned administrative body as solomianka raion,s
en10310,Q900494,s
en10311,"in 1980, yves montand was nominated for what",s
en10312,"what is the elected in for robert gascoyne-cecil, 3rd marquess of salisbury has position held as member of the 18th parliament of the united kingdom",s
en10313,what is nominated for of ian mcewan that is point in time is 2007-0-0,s
en10314,who was the major third party candidate for us president in 1992,s
en10315,what is end cause and elected in of george cayley has position held as member of the 11th parliament of the united kingdom,s
en10316,what pro athlete started his career after 2001 and was the 2012 falcons quarterback,s
en10317,Q1321776,s
en10318,which year prior to 2003 did steve nash play for the mavericks,s
en10319,what sports were in both the 1912 summer olympics and the beijing olympics,s
en10320,Q272059,s
en10321,who did michael vick play for in 2008,s
en10322,who was the first leader of the afl that died the earliest,s
en10323,when did istanbul have a population of 14657434,s
en10324,"in 2008, which award did mohamed elbaradei receive",s
en10325,Q124210,s
en10326,who was the spouse of carl jung as at 1955-0-0,s
en10327,what is the end cause of the person george cayley who elected and held position in member of the 11th parliment of uk,s
en10328,"who did george w. bush run against for the second term, that held his governmental position from 2013-02-01",s
en10329,576635,s
en10330,"on january 1st, 2016 what was the population for the pizen region",s
en10331,when did eli manning win his first superbowl,s
en10332,1824-10-10T00:00:00Z,s
en10333,when was the first president of mexico become president,s
en10334,Q122465,s
en10335,what is the current leader of japan,s
en10336,what is award received of guglielmo marconi that is point in time is 1920-1-1,s
en10337,Q287448,s
en10338,Q3335,s
en10339,what is winner and followed by of animal farm has award received as prometheus award - hall of fame,s
en10340,when was the best screenplay award given to theodoros angelopoulos at the cannes film festival,s
en10341,what is the first book of the old testament,s
en10342,what is end time and start time of guglielmo marconi has spouse as beatrice obrien,s
en10343,which award did jane wyman receive at the 21st academy awards,s
en10344,what was chester a arthurs occupation before he was elected president,s
en10345,Q1835,s
en10346,Q185081,s
en10347,what players scored in the 2006 fifa world cup final,s
en10348,Q901384,s
en10349,what is the second percy jackson book called,s
en10350,what is inflation rate of guyana that is point in time is 1983-1-1,s
en10351,what comes before the anti-particle of antideuterium,s
en10352,Q698093,s
en10353,when was president john adams elected,s
en10354,who were the governors of arizona in 2009 that held the position form 1-6-2003,s
en10355,what sports team founded before 1941 did cristiano ronaldo played on,s
en10356,what is the dana 8th edition of halite,s
en10357,0630-01-01T00:00:00Z,s
en10358,on what date did phonenice located in the administrative territorial entity for damascus,s
en10359,Q521155,s
en10360,"in a eminent occurrence amid the world debut, what is the put of wear giovannis to begin with performance",s
en10361,when did carrie underwood when her first grammy,s
en10362,2005-05-08T00:00:00Z,s
en10363,2013-01-03T00:00:00Z,s
en10364,mahmoud abbas begun his job as the president of the state of palestine on what date,s
en10365,"who was the soviet leader during ww ii, and terminated their government position, before november 10, 1982",s
en10366,who declared victory during the battle of austerlitz,s
en10367,Q232,s
en10368,"what territory was oskemen involved in establishing on december 16, 1991",s
en10369,when did mark rothko become a citizen of the united states,s
en10370,1999-05-27T00:00:00Z,s
en10371,when was johnny depps first child born,s
en10372,what is the name of the speaker of the house in 2011 who ended his government position before 1-3 2013,s
en10373,who was elected president of the us in 1796,s
en10374,which country was uss enemies during world world 2,s
en10375,what state was the home of the first us capitol,s
en10376,what type of monarchy did england have during the glorious revolution,s
en10377,Q1423891,s
en10378,what did mister rogers do before tv,s
en10379,Q6294,s
en10380,who chaired the us department of state in january of 2013,s
en10381,what is award received of james d. watson that is start time is 1985-0-0,s
en10382,what was the name of elvis first film,s
en10383,what are the dates that moshe dayan was part of the jewish supernumerary policeman,s
en10384,when was lechkreis the capital of augsburg,s
en10385,Q16320,s
en10386,"which sports team did elias figueroa belong to on january 1, 1967",s
en10387,who is the current governor of the governmental jurisdiction that held the legislative session of the 149th georgia general assembly in 2011,s
en10388,what nfl team starred terrell owens in 2010 also won the 1994 afc championship game championship,s
en10389,"in 1980, who was the president of the country where pervez musharraf is in office",s
en10390,on what date albert einstein received hishonorary doctor of the university of madrid complutense,s
en10391,what is the most recently founded sports team for whom ronaldinho played in 2011,s
en10392,what is the point in time for adoor gopalakrishnan has award received as national film award for best direction,s
en10393,who did ella fitzgerald make an album with in 1963,s
en10394,"who was the prime minister of japan in 2011, that served in the new party sakigake",s
en10395,2008 summer olympics was bid on by which cities,s
en10396,what award did rihanna receive in 2010,s
en10397,Къырым Джумхуриети,s
en10398,Qırım Cumhuriyeti,s
en10399,Республіка Крим,s
en10400,which is the official language of sevastopol,s
en10401,in which year princess diana died in an accident,s
en10402,when did james madison graduate from princeton university,s
en10403,when did the relationship between thaksin shinawatra and potjaman na pombejra come to an end,s
en10404,when did roger b. taney step down from us attorney general,s
en10405,what is the name of the minneapolis team that hank baskett played for in 2010,s
en10406,who is the current president of the dominican republic in 2010,s
en10407,when did edward o. wilson achieve the kew international medal,s
en10408,who was king of troy during the trojan war,s
en10409,what scientific contributions were made in 1665 by the author who published editions for micrographia (history of microscopy series),s
en10410,1760-10-19T00:00:00Z,s
en10411,when did elizabeth heartwell sherman die,s
en10412,what was the population of the maldives in 1967,s
en10413,in what years did stan kastens organization win the world series,s
en10414,"in 2012, who ran for vice president with the politician who held the governmental position under secretary of defense for personnel and readiness",s
en10415,"which award was sean ocasey nominated for on january 1, 1962",s
en10416,Q7726859,s
en10417,which album did venus hum release in july 2006,s
en10418,when was it found national death valley park,s
en10419,when does the world end according to the mayans time,s
en10420,2006-05-01T00:00:00Z,s
en10421,when was kobe bryant kids born,s
en10422,who is chinas current chairman,s
en10423,what is position held of henry clay that is start time is 1823-3-4,s
en10424,246269,s
en10425,"which population of kiel on december 31st,2015",s
en10426,what award did danila kozlovsky get in 2017,s
en10427,what is the start time for canton of bern has country as old swiss confederacy,s
en10428,499.99,s
en10429,how much did a canon powershot tx1 cost when it was released,s
en10430,1625-03-27T00:00:00Z,s
en10431,1649-01-30T00:00:00Z,s
en10432,during what time period did charles i rule scotland,s
en10433,Q2110156,s
en10434,Q989450,s
en10435,"in 1967, for what award was bewitched nominated",s
en10436,when did canada become a common wealth,s
en10437,in what years has the sports team whose fight song is the baltimore fight song won the super bowl,s
en10438,when was the mario bros game released,s
en10439,where was nicolaus copernicus educated in 1503,s
en10440,what films were nominated for best picture in 2009,s
en10441,what is the first book avi wrote,s
en10442,what is nominated for of rory mcilroy that is point in time is 2011-0-0,s
en10443,who is the governor in 2011 of the place that has a position titled the florida attorney general,s
en10444,what is employer of john lasseter that is start time is 2006-0-0,s
en10445,which people currently lead the government of the nation where hã¸je-taastrup municipality is located,s
en10446,who was the wife of the 2nd president of the us,s
en10447,VIII/H.10,s
en10448,"what is strunz 8th edition series id, updated  of muscovite",s
en10449,when is the birthday of sephiroth,s
en10450,when was the last time the team led by clark hunt win the superbowl,s
en10451,Q1259323,s
en10452,what did tecumseh do during the war of 1812,s
en10453,which country did eric of sweden conquered in 1157,s
en10454,what was the us population in 1945,s
en10455,when did charles aznavour receive the award for officer of the national order of quebec,s
en10456,what is the end time for henri cartier-bresson has spouse as ratna mohini,s
en10457,what award did julia roberts receive in the year 2000,s
en10458,who is the husband of the choreographer of slaughter on tenth avenue,s
en10459,what is the start time for lily tomlin has spouse as jane wagner,s
en10460,which is end time and start time of belfast has country as united kingdom of great britain and ireland,s
en10461,"when was princess sophia dorothea of prussia, girl of frederick william i, born, and when did she die",s
en10462,what is award received of bobby darin that is point in time is 1960-0-0,s
en10463,what is the end time for rhineland - palatinate like helmut kohl,s
en10464,who was the last absolute monarch in europe,s
en10465,Q742193,s
en10466,what movie was jamie lee curtis aerobics teacher in the 80s,s
en10467,Q124,s
en10468,when is dussehra celebrated in delhi,s
en10469,"who, named after bio-savart law, kicked the bucket on 1862-2-3",s
en10470,what is spouse of malcolm fraser that is start time is 1956-0-0,s
en10471,what position is held by edward wellbeing and when was he elected,s
en10472,Q17167,s
en10473,who won second punic war,s
en10474,what is the end time for tiraspol has country as soviet union,s
en10475,when did the marriage of mary of teck and george v end,s
en10476,Q1482,s
en10477,Q16567,s
en10478,Q63154,s
en10479,Q63160,s
en10480,what is twinned administrative body of tainan that is start time is 1980-8-16,s
en10481,Q2294705,s
en10482,Q922396,s
en10483,what award was marisa tomei nominated for on her work before the devil knows youre dead,s
en10484,Q22087332,s
en10485,who was the first wife of thomas edison,s
en10486,Q28457827,s
en10487,which spouse divorced booker t. washington in 1884,s
en10488,what is the end time for alaksandr ryhoravič łukašenka has educated at as mogilev state a. kuleshov university,s
en10489,what is residence of oliver heaviside that is start time is 1889-0-0,s
en10490,what date did the san francisco giants win the world series,s
en10491,on what date did william-adolphe bouguereau receive the officer of the legion of honour award,s
en10492,the most deaths in the atlantic hurricane season 2008 were caused by which named hurricane,s
en10493,the first american in outer space,s
en10494,when did francis i of france stop being king,s
en10495,which member of the boston celtics current roster holds the position of power forward,s
en10496,what is the position of alain poher held on 1974-4-3,s
en10497,"what award was maria montessori nominated for on january 1, 1950",s
en10498,who was the first actor to play the role of james bond in the movies series,s
en10499,Q162959,s
en10500,who is ryan reynolds married to 2012,s
en10501,74,s
en10502,what was the age of alexander gramhem bell when he died,s
en10503,2016-10-17T00:00:00Z,s
en10504,on which date did vigdís finnbogadótti get an award as honorary doctor of the paris-sorbonne university,s
en10505,what takes after the following arrangement of the adoptive parent portion ii,s
en10506,which country gained independence from spain in 1816,s
en10507,what location did robin williams live in in 2011 with a location gnis feature id of over 277593,s
en10508,when does the house of nights series 8th book come out,s
en10509,who is the president of costa rica in 2012,s
en10510,"in september 21st 1937, mykolaiv was located in which region",s
en10511,who became president when jfk was shot,s
en10512,Q77239,s
en10513,who became the wife of martin luther in 1525,s
en10514,5.18.2,s
en10515,5.18.3,s
en10516,5.18.4,s
en10517,5.19.10,s
en10518,5.19.11,s
en10519,5.19.8,s
en10520,5.19.9,s
en10521,5.20.0,s
en10522,5.20.1,s
en10523,5.21.0,s
en10524,5.21.1,s
en10525,5.21.2,s
en10526,5.21.3,s
en10527,5.21.4,s
en10528,5.21.5,s
en10529,5.21.6,s
en10530,5.21.7,s
en10531,what is software version of perl that is publication date is 2014-10-1,s
en10532,what is the date of birth of pedro i whose son is pedro ii of brazil,s
en10533,what is award received of leon festinger that is point in time is 1959-0-0,s
en10534,0043-01-01T00:00:00Z,s
en10535,when did the emperor claudius first invade england,s
en10536,what is the start time for guillaume apollinaire has occupation as censor,s
en10537,"what is the name after dirac delta function,that has death date of 1984-10-20",s
en10538,in what place was the person who said reality leaves a lot to the imagination standing when he was shot,s
en10539,1969-01-20T00:00:00Z,s
en10540,1974-08-09T00:00:00Z,s
en10541,what year did richard nixon serve,s
en10542,who was an influence to eleanor roosevelt and was the us president during world war 2,s
en10543,when did the soviet union leave the united nations security council,s
en10544,Q7747,s
en10545,who was elected president in 2000 in russia,s
en10546,"when is end time and start time of alfred marshall has residence in marshall house, cambridge",s
en10547,what 2011 film starring taylor lautner that was released to the distribution medium dvd,s
en10548,"in 1969, eddy merckx rode in what race",s
en10549,what is the sister city of the final resting place of hafsa bint umar,s
en10550,what are the first principle which start with the letter s,s
en10551,7587800,s
en10552,what was the population of hanoi in 2015,s
en10553,when was halle saale a soviet occupation zone,s
en10554,what is the starting genome of avp when its genome assembly number is grch38,s
en10555,when did thomas edisons second wife mina miller die,s
en10556,when did thomas jefferson become the president of the us,s
en10557,what is follows and followed by of jeremiah has series as neviim,s
en10558,Q182538,s
en10559,name the 92 sports team begun by inzamam-ul-haq,s
en10560,Q62943,s
en10561,Q949268,s
en10562,what is succeeded by maurya empire,s
en10563,what teacher was the leader of the first communist party of china,s
en10564,which political figure participated in the first crusade,s
en10565,what was george bush before he was president,s
en10566,in which years have the baseball club that claimed victory in the 1988 world series won the world series,s
en10567,Q2738932,s
en10568,brian lara joined which team in 1987,s
en10569,4.54,s
en10570,what was solomon islands birth-rate in 2004,s
en10571,who was lincoln opponent in the election of 1864,s
en10572,when was the green party founded,s
en10573,what was the twin city of bangkok from 2010,s
en10574,what year did the detroit pistons beat the portland trail blazers for the nba championship,s
en10575,"when was julian huxley as chairperson of the united nations educational, scientific and cultural organization",s
en10576,what was jacques offenbach country of citizenship in 1860-1-14,s
en10577,what award was received by machester united f.c. in 2000,s
en10578,who was the 2nd prime minister of pakistan,s
en10579,what is the end time for st. louis has head of government as william d. becker,s
en10580,which films are nominated for best picture of 2009,s
en10581,what is employer of james hansen that is start time is 2003-0-0,s
en10582,"what was the population of kafr el-sheikh governorate on november 19, 1996",s
en10583,what is the latest date for ivan turgenev has residence as berlin,s
en10584,from what time did the name arthur come to be used by adolph marx,s
en10585,who was the man of tournament in 83 world cup,s
en10586,Q687123,s
en10587,what award did frances mcdormand receive in 2018,s
en10588,when did edna st. vincent millay die,s
en10589,on what date did katharine graham win the living legend award for the library of congress,s
en10590,Q27,s
en10591,what is the place of publication for nintendo entertainment system has publication date as 1987-0-0,s
en10592,521.1,s
en10593,539.7544,s
en10594,539.7546,s
en10595,539.7548,s
en10596,629.4111,s
en10597,what does take place when you put q48460 and gauge boson in contact,s
en10598,when did akira kurosawa receive the blue ribbon award for best director,s
en10599,when did the team with phil jackson last win the championship,s
en10600,what professional degree contains the word master in the name,s
en10601,Q24639,s
en10602,where is the current home of the actor who played dan hatch,s
en10603,what movie written by eric appel was taylor lautner in in 2011,s
en10604,2009-02-11T00:00:00Z,s
en10605,when did david beckham get his 108th cap for england,s
en10606,when did john w. henry become the owner of boston globe,s
en10607,who was  the award nominee for i love trouble married to is 2012,s
en10608,Q3336187,s
en10609,what is the electoral district for gordon brown has position held as member of the 54th parliament of the united kingdom,s
en10610,21680000,s
en10611,what is the population for madagascar in 2011,s
en10612,2007-09-21T00:00:00Z,s
en10613,2015-11-14T00:00:00Z,s
en10614,when is randy ortan getting married,s
en10615,"on may 4, 1959, which award did george marshall receive",s
en10616,who started the first persian gulf war,s
en10617,Q654283,s
en10618,what record label is rihanna signed to 2012,s
en10619,"where was the shining published on november 7, 1980",s
en10620,what is storm thurmonds military branch with end time 1946-0-0,s
en10621,Q1192069,s
en10622,Q1721029,s
en10623,Q211720,s
en10624,Q241696,s
en10625,Q318674,s
en10626,Q464237,s
en10627,"in 2007, what was ethiopias genetic makeup",s
en10628,pervez musharraf starts as chairman of the joint chiefs of staff committee on,s
en10629,who was bing crosby second wife,s
en10630,"what sports team, founded after 6 march 1902, is the club for which cristiano ronaldo plays",s
en10631,1477-01-01T00:00:00Z,s
en10632,when was sebastian cabot born,s
en10633,on what date did rafael caldera receive the order of isabella the catholic,s
en10634,what film comes before silent descent ep,s
en10635,what year did the nba player that went to emsley a laney high school got drafted,s
en10636,what year was barack obamma elected president,s
en10637,when will the 8th book of the house of nights be coming out,s
en10638,Q7229072,s
en10639,which album did boredoms release in september 1992,s
en10640,"at what age was the sundance kid when he married, and where did he die",s
en10641,where was the world cup in 1998,s
en10642,Q2725694,s
en10643,what jacques kallis sports team member started in 1997,s
en10644,what years did the team owned by peter angelos play in the world series,s
en10645,what is position held of gregory vii and end time,s
en10646,Q131864,s
en10647,Q844506,s
en10648,what movie was jim carrey in in 2000,s
en10649,2005-09-24T00:00:00Z,s
en10650,2013-11-27T00:00:00Z,s
en10651,what is end time and start time of ashton kutcher has spouse as demi moore,s
en10652,Q130586,s
en10653,who was the king of england in 1821,s
en10654,when did daniel radcliffe and laura otoole broke up,s
en10655,what was the date artie shaw married evelyn keyes,s
en10656,1619-01-01T00:00:00Z,s
en10657,when was the sleeping hermaphrodite,s
en10658,what is country of origin of boney m. that is start time is 1975-0-0,s
en10659,Q2166,s
en10660,where was the earthquake in chile 2010,s
en10661,when was jane seymour died,s
en10662,which nomination did billy wilder receive for at the 39th academy awards,s
en10663,who holds the position of georgia governor and took that position after 2003-01-13,s
en10664,Q1255198,s
en10665,Q1285504,s
en10666,Q1286639,s
en10667,Q2350896,s
en10668,Q2414252,s
en10669,Q2414873,s
en10670,Q2530270,s
en10671,Q2604800,s
en10672,Q3025728,s
en10673,Q3123491,s
en10674,Q5175208,s
en10675,Q5280674,s
en10676,Q583972,s
en10677,Q7243497,s
en10678,Q7243502,s
en10679,Q7243508,s
en10680,Q7669614,s
en10681,Q7669624,s
en10682,Q989438,s
en10683,what was the west wing nominated for in 2001,s
en10684,what date did sophie marceau marry christopher lambert,s
en10685,what award did kurt godel receive on 1974-1-1,s
en10686,1945-10-24T00:00:00Z,s
en10687,when did canada join the unite nations,s
en10688,"who was the canadian prime minister in 1993, and terminated their government position, the earliest",s
en10689,find me all the organizations that reported on the 2008 summer olympics,s
en10690,-0182-01-01T00:00:00Z,s
en10691,when did philopoemen die,s
en10692,1994-01-30T00:00:00Z,s
en10693,when did dallas cowboys win the superbowl,s
en10694,at what point did ashoka continue as emperor maurya,s
en10695,what was michael bubles first album,s
en10696,when was james garner nominated as screen actors guild award for outstanding performance by a male actor in a miniseries or television movie,s
en10697,Q2588339,s
en10698,in the first season what was wojciech jaruzelskis name,s
en10699,what is country for sport of michael schumacher and start time,s
en10700,when peter ustinov was nominated academy award for best supporting actor,s
en10701,on what time will we see jim capaldis performance,s
en10702,which of the politicians who were elected after 1996 was prime minister of japan in 2011,s
en10703,who was elected as the us second president,s
en10704,Q17001405,s
en10705,which referendum following the thirty-first amendment of the constitution of ireland received the most votes,s
en10706,what was laurie metcalf nominated for at the 62nd tony awards,s
en10707,2009-10-01T00:00:00Z,s
en10708,when was the karlsruhe institute of technology directed by eberhard umbach,s
en10709,who was the leader of france in 2012 and was also the  politician that  had tenure since 1979,s
en10710,what is area of stuttgart that is point in time is 1977-0-0,s
en10711,what is the point in time for james garner has nominated for as screen actors guild award for outstanding performance by a male actor in a miniseries or television movie,s
en10712,which years was the superbowl won by the team whose mascot is steely mcbeam,s
en10713,mention the doctoral advisor-ship and the academic qualifying degree achieved by raghuram rajan when he studied at massachusetts institute of technology.,s
en10714,1985-04-09T00:00:00Z,s
en10715,when did oskar lafontaine become the head of the government of saarland,s
en10716,2017-05-17T00:00:00Z,s
en10717,when was chelsea manning released from the united states disciplinary barracks,s
en10718,british prime minister during the battle of britain,s
en10719,1949-05-23T00:00:00Z,s
en10720,what date did the trizone terriotry lose hamburg,s
en10721,mobutu sese seko became chairperson of the organisation of african unity when,s
en10722,1961-02-21T00:00:00Z,s
en10723,when did frederick mikinley die,s
en10724,1992-11-09T00:00:00Z,s
en10725,what is the start time for chiang mai has twinned administrative body as saitama prefecture,s
en10726,what is record label of beastie boys that is start time is 1992-1-1,s
en10727,what is nominated for of pavel cherenkov that is point in time is 1957-1-1,s
en10728,Q3867091,s
en10729,what is money used in korea before 1892,s
en10730,what is lady gagas latest cd,s
en10731,when did rem koolhaas receive the pritzker architecture prize,s
en10732,what state was the first woodstock concert,s
en10733,-0282-01-01T00:00:00Z,s
en10734,what is the end time for ptolemy i soter has noble title as pharaoh,s
en10735,"tell me when albert i, prince of manaco, won the alexander agassiz medal.",s
en10736,who was the king of england in the year 1775,s
en10737,what is the publication date for grand theft auto iii has platform as xbox,s
en10738,Q1053574,s
en10739,Q13474373,s
en10740,Q2252262,s
en10741,Q2405480,s
en10742,Q36180,s
en10743,Q639669,s
en10744,what is john cena doing right now,s
en10745,who was the speaker of the house of representatives in 2011 and is now working as a consultant,s
en10746,what players on the boston celtics current roster began playing professionally after 2001,s
en10747,when was anita brookner nominated for the man booker prize,s
en10748,1729-01-01T00:00:00Z,s
en10749,on what date did catherine ii of russia gain citizenship of prussia,s
en10750,what award did wilhelm ostwald receive in 1909,s
en10751,give me first human that starts with p,s
en10752,2003-02-05T00:00:00Z,s
en10753,when did armenia join the world trade organization,s
en10754,what was the year in which the ravens won the super bowl and the championship event was $target,s
en10755,12852,s
en10756,what is population of tórshavn that is point in time is 1991-1-1,s
en10757,who was the monarch before elizabeth 2nd,s
en10758,how many students attended the university of arkansas in 2016,s
en10759,Q1457851,s
en10760,what was eminem first hit single,s
en10761,when did josef bican start playing for fc admira wacker mödling,s
en10762,what is residence of martin luther that is start time is 1501-0-0,s
en10763,the team that won the 1973 nba finals championship last won the championship in what year,s
en10764,182267,s
en10765,how many people lived in mandaluyong in may of 1975,s
en10766,what is the population of the usa today,s
en10767,what city hosted the 1948 summer olympics,s
en10768,who is currently playing for the boston celtics and started his career in 2013,s
en10769,Q185985,s
en10770,what does the mayan calendar say about 2012,s
en10771,who are the current us senators and representatives for hawaii,s
en10772,297197,s
en10773,"what was the population size in katowice on june 30, 2017",s
en10774,when did emperor claudias invade britain,s
en10775,"what position did george w. bush have on january 20, 2009",s
en10776,1981-10-31T00:00:00Z,s
en10777,what is frank leros birthday,s
en10778,give me the date lebron james was nominated for best male athlete espy award.,s
en10779,who is the current governor has the official symbol of greater short-horned lizard area,s
en10780,what is the end time for bjorn borg has partner as jannika bjorling,s
en10781,what is located in the administrative territorial entity of arkhangelsk that is start time is 1937-9-23,s
en10782,who was the first person the theatrical composer aida married,s
en10783,Q5504615,s
en10784,what is award received of w. d. hamilton that is point in time is 1991-0-0,s
en10785,what is nominated for of gabriel marcel that is point in time is 1962-1-1,s
en10786,who employed james hansen beginning in 2003,s
en10787,when jimmy grains was granted as quadriga,s
en10788,Q1028,s
en10789,which country does the oldest university located,s
en10790,Q48244,s
en10791,what was the name of the book hitler wrote while in prison,s
en10792,what is twinned administrative body of dubai that is start time is 2006-0-0,s
en10793,326820,s
en10794,what is population of suez governorate that point in time is 1986 - 11 - 17,s
en10795,"in the 47th academy awards, what award did the godfather part ii win",s
en10796,when did the atlanta braves win the world series,s
en10797,who was the american first president,s
en10798,what are the violent events that started on 1995-04-07,s
en10799,what is academic major and academic degree of peggy whitson has educated at as iowa wesleyan college,s
en10800,when were the phillies founded,s
en10801,"boa vista, the former head of government at teresa surita, started when",s
en10802,what follows the ezekiel series,s
en10803,when did southampton cease being a country of the kingdom of england,s
en10804,what prize was william butler yeats shortlisted for in year 1918,s
en10805,which country that held the 11th australian parliament legislative session fought in the 1991 gulf war,s
en10806,75080,s
en10807,"what is population of washington, d.c. that is point in time is 1860-1-1",s
en10808,what team in the miami metropolitan area was reggie bush on in 2011,s
en10809,what award did hume cronyn recieve in 1964,s
en10810,who did glen mcleod cooper johnson play for in the 2010 world cup,s
en10811,Q82918,s
en10812,"starting in 2002, what is named after january",s
en10813,"when used to be european union dissolved, abolished or demolished as per the european community",s
en10814,Q11105296,s
en10815,what is victory of jackie stewart that is point in time is 1969-0-0,s
en10816,what is the start time for charles the fat has noble title as king of aquitaine,s
en10817,when was saddam hussein educated at cairo university,s
en10818,"in 2016, what was hanover",s
en10819,what is the point in time for douglas macarthur has award received as order of the white lion,s
en10820,what films are nominated for the academy award for best picture in 2009,s
en10821,1971-03-26T00:00:00Z,s
en10822,what is year written of state of bengali,s
en10823,when was dj jazzy jeff & the fresh prince nominated for best r&b/soul or rap music video at the soul train music awards,s
en10824,what team was reggie bush on in 2011 that is owned by serena williams,s
en10825,what is work period start and work period end of seattle has head of government as robert moran,s
en10826,what is year of birth of marriage partner of james cagney,s
en10827,when did gary becker receive the national medal of science,s
en10828,Q60039,s
en10829,what is chief executive officer of einsatzgruppen that is start time is 1939-0-0,s
en10830,811443,s
en10831,how many people live in rio de janerio,s
en10832,what is the most recent world series won by a team which participated in the 2010 major league baseball season,s
en10833,Q837561,s
en10834,-2450000000-01-01T00:00:00Z,s
en10835,when did oxygen appear in the atmosphere,s
en10836,Q700368,s
en10837,what award did lise meitner receive in 1960,s
en10838,which is the number of population of torshavn in 1991,s
en10839,on what date did hu shuli graduate from the renmin university of china,s
en10840,who operates the railway line of 36th street,s
en10841,Q778,s
en10842,what country gained its independence from britain on july 10 1973,s
en10843,what years did the atlanta braves win the world series,s
en10844,who was governor of minnesota when william eggleston in the real world was released,s
en10845,what baseball team did ken griffey play from 1982-1986,s
en10846,who is the governor of indiana 2009,s
en10847,what scholarly work takes after the book of exodus,s
en10848,41564,s
en10849,what was the population of caen in 1866,s
en10850,what was the best actress in 1982,s
en10851,when did maria tallchief receive the capezio dance award,s
en10852,when did scandinavian airlines john dueholm end his position of manager/director,s
en10853,Q10490,s
en10854,name the driver who had a pole finish in 1989 portuguese grand prix,s
en10855,who was your very first president in the us,s
en10856,Q157148,s
en10857,what did george washington do during the revolutionary war,s
en10858,1824-01-01T00:00:00Z,s
en10859,what is the end time for francisco goya has residence as quinta del sordo,s
en10860,when did lombardy become known as the kingdom of italy,s
en10861,1940-08-01T00:00:00Z,s
en10862,at what point in time did willy brandt become a norway citizen,s
en10863,Q175145,s
en10864,Q495299,s
en10865,Q725367,s
en10866,what team with a mascot named aslan (the lion) does drogba play for in 2013,s
en10867,what is nominated for of otto hahn that is point in time is 1945-1-1,s
en10868,katie peterson,s
en10869,who is jesse mcartney currently dating,s
en10870,1974-10-01T00:00:00Z,s
en10871,what is the start time for cameroon has member of as international finance corporation,s
en10872,"in what year, did the lakers win the championship and the washington capitols, were the championship runner up",s
en10873,where did barack obama go to college in 1991,s
en10874,what shared a border with centre-val de loire up to the end of 2015,s
en10875,when was george w bush sworn in,s
en10876,who had the noble title as the monarch of italy after charles the bald,s
en10877,0871-01-01T00:00:00Z,s
en10878,what is date of first written record of active in of juan antonio samaranch,s
en10879,"when did ana kasparian graduate from california state university, northridge",s
en10880,when did aaron rodgers join the packers,s
en10881,when did queen get inducted into the rock and roll hall of fame,s
en10882,when did william shockley received the award of oliver e. buckley condensed matter prize,s
en10883,what year did the steelers win the super bowl where the results were 20-16,s
en10884,1796-05-14T00:00:00Z,s
en10885,when did edward jenner find the small pox,s
en10886,what award did pete seeger receive in the year 1977,s
en10887,"what is environment of street fighter , that has comes before is playstation 4",s
en10888,19478000000,s
en10889,what was the annual profit of alphabet inc. in the year 2016,s
en10890,Q1324648,s
en10891,what award did wei jingsheng receive in 1994,s
en10892,what person notable with the medical condition bells palsy was the canadian prime minister in 1993,s
en10893,what is the first alex rider book,s
en10894,who did michael oher play for in 2009 that won the super bowl xxxv championship,s
en10895,what is the start time for greg lemond has member of sports team as z,s
en10896,1952-06-06T00:00:00Z,s
en10897,when did jim lovell marry marilyn lovell,s
en10898,"what position did ramsay macdonald hold on june 5, 1929",s
en10899,Q7398985,s
en10900,what award did david letterman receive in 2007,s
en10901,Q5593797,s
en10902,"in 1983, what nomination did clifton chenier receive",s
en10903,when did the grateful dead receive the grammy for lifetime achievement award,s
en10904,what is kim kardashians net worth as of 2015,s
en10905,who was the first prime minister of new zealand,s
en10906,Q7749,s
en10907,who gave the themed after of music genre of tapestry,s
en10908,who did president bush run against in 2004,s
en10909,"who is the governor of the state where the united states bankruptcy court, district of arizona 2009 is located",s
en10910,when did reese witherspoon get the british foundation of film and tv expressions award,s
en10911,Q150327,s
en10912,Q2187615,s
en10913,Q3644447,s
en10914,Q6653011,s
en10915,who was on dukes roster in 1988 basketball team,s
