:START_ID,:END_ID,:TYPE
en10134,en1893,answer
en10136,en10135,answer
en10138,en10137,answer
en10139,en4636,answer
en10140,en9876,answer
en10143,en10141,answer
en10143,en10142,answer
en10144,en4755,answer
en10145,en173,answer
en10146,en5992,answer
en10147,en1426,answer
en10149,en10148,answer
en10150,en3837,answer
en10152,en10151,answer
en10152,en9182,answer
en10154,en10153,answer
en10155,en6999,answer
en10156,en8649,answer
en10156,en8650,answer
en10156,en8651,answer
en10157,en8053,answer
en10157,en8054,answer
en10157,en8055,answer
en10157,en8056,answer
en10157,en8057,answer
en10157,en8058,answer
en10157,en8059,answer
en10157,en8060,answer
en10157,en8061,answer
en10157,en8062,answer
en10157,en8063,answer
en10157,en8064,answer
en10157,en8065,answer
en10157,en8066,answer
en10157,en6949,answer
en10157,en8067,answer
en10157,en8068,answer
en10157,en8069,answer
en10157,en8070,answer
en10157,en8071,answer
en10157,en8072,answer
en10157,en8073,answer
en10157,en8074,answer
en10157,en8075,answer
en10158,en1309,answer
en10160,en10159,answer
en10161,en1451,answer
en10162,en765,answer
en10163,en1021,answer
en10163,en1022,answer
en10165,en10164,answer
en10166,en187,answer
en10166,en188,answer
en10168,en10167,answer
en10171,en10169,answer
en10171,en10170,answer
en10171,en1005,answer
en10172,en111,answer
en10173,en4293,answer
en10174,en6718,answer
en10175,en1271,answer
en10175,en996,answer
en10176,en857,answer
en10177,en4399,answer
en10178,en8654,answer
en10181,en10179,answer
en10181,en10180,answer
en10183,en10182,answer
en10185,en10184,answer
en10186,en2765,answer
en10187,en732,answer
en10188,en1536,answer
en10188,en1537,answer
en10188,en1538,answer
en10190,en10189,answer
en10191,en9575,answer
en10192,en7212,answer
en10193,en573,answer
en10194,en1987,answer
en10194,en1988,answer
en10195,en3045,answer
en10196,en6665,answer
en10196,en1915,answer
en10198,en10197,answer
en10200,en10199,answer
en10202,en10201,answer
en10203,en596,answer
en10203,en2489,answer
en10204,en1247,answer
en10206,en10205,answer
en10207,en2879,answer
en10209,en10208,answer
en10211,en10210,answer
en10212,en2077,answer
en10213,en4525,answer
en10214,en996,answer
en10216,en10215,answer
en10217,en1462,answer
en10218,en2751,answer
en10219,en1285,answer
en10220,en5266,answer
en10221,en281,answer
en10222,en987,answer
en10223,en2662,answer
en10224,en599,answer
en10225,en425,answer
en10226,en1317,answer
en10226,en1318,answer
en10226,en1319,answer
en10226,en1320,answer
en10226,en1321,answer
en10226,en1322,answer
en10226,en1323,answer
en10226,en1324,answer
en10226,en1325,answer
en10226,en1326,answer
en10226,en1327,answer
en10226,en1328,answer
en10226,en1329,answer
en10226,en1330,answer
en10226,en1331,answer
en10226,en1332,answer
en10226,en1333,answer
en10227,en1723,answer
en10229,en10228,answer
en10230,en281,answer
en10230,en1391,answer
en10231,en749,answer
en10233,en10232,answer
en10234,en4232,answer
en10235,en951,answer
en10237,en10236,answer
en10238,en4117,answer
en10238,en4118,answer
en10239,en133,answer
en10241,en10240,answer
en10242,en3262,answer
en10244,en10243,answer
en10245,en522,answer
en10245,en523,answer
en10245,en524,answer
en10246,en1357,answer
en10248,en10247,answer
en10250,en10249,answer
en10251,en1993,answer
en10252,en1738,answer
en10253,en1483,answer
en10255,en10254,answer
en10256,en538,answer
en10257,en1271,answer
en10257,en1518,answer
en10257,en4731,answer
en10257,en6405,answer
en10257,en8341,answer
en10257,en1152,answer
en10257,en3108,answer
en10257,en741,answer
en10258,en2591,answer
en10259,en2749,answer
en10260,en6749,answer
en10261,en10247,answer
en10262,en7693,answer
en10263,en1550,answer
en10263,en6345,answer
en10264,en113,answer
en10265,en755,answer
en10265,en435,answer
en10266,en3306,answer
en10267,en543,answer
en10268,en996,answer
en10269,en4174,answer
en10270,en2971,answer
en10271,en322,answer
en10272,en5384,answer
en10272,en5385,answer
en10273,en3249,answer
en10274,en6059,answer
en10275,en1858,answer
en10275,en6067,answer
en10276,en9489,answer
en10277,en7364,answer
en10279,en10278,answer
en10280,en2989,answer
en10281,en2500,answer
en10282,en564,answer
en10283,en1476,answer
en10284,en562,answer
en10285,en343,answer
en10286,en3990,answer
en10287,en1309,answer
en10288,en2961,answer
en10290,en10289,answer
en10292,en10291,answer
en2040,en1799,answer
en10294,en10293,answer
en10296,en10295,answer
en10298,en10297,answer
en10299,en425,answer
en10301,en10300,answer
en10303,en10302,answer
en10304,en437,answer
en10305,en2134,answer
en10306,en502,answer
en10307,en1721,answer
en10309,en10308,answer
en10311,en10310,answer
en10312,en3177,answer
en10313,en394,answer
en10313,en5087,answer
en10314,en2225,answer
en10315,en1943,answer
en10315,en289,answer
en10316,en197,answer
en10316,en198,answer
en10316,en199,answer
en10318,en4308,answer
en10318,en4309,answer
en10318,en1017,answer
en10318,en3216,answer
en10318,en4310,answer
en10318,en10317,answer
en10319,en942,answer
en10319,en943,answer
en10319,en944,answer
en10319,en945,answer
en10321,en10320,answer
en10322,en4834,answer
en10323,en1265,answer
en10324,en2859,answer
en10326,en10325,answer
en10327,en1943,answer
en10327,en289,answer
en10328,en1654,answer
en10330,en10329,answer
en10331,en1273,answer
en10333,en10332,answer
en10335,en10334,answer
en10336,en8574,answer
en10339,en10337,answer
en10339,en10338,answer
en10340,en7956,answer
en10340,en281,answer
en10341,en658,answer
en10342,en4978,answer
en10342,en4352,answer
en10343,en2013,answer
en10344,en2811,answer
en10347,en10345,answer
en10347,en10346,answer
en10349,en10348,answer
en10350,en6858,answer
en10351,en405,answer
en10353,en10352,answer
en10354,en3511,answer
en10354,en2887,answer
en10355,en291,answer
en10355,en292,answer
en10356,en5651,answer
en10358,en10357,answer
en10360,en10359,answer
en10361,en1273,answer
en10364,en10362,answer
en10364,en10363,answer
en10365,en1285,answer
en10366,en4253,answer
en10366,en4254,answer
en10366,en4255,answer
en10366,en4256,answer
en10366,en4257,answer
en10366,en4258,answer
en10366,en4259,answer
en10366,en4260,answer
en10366,en4261,answer
en10368,en10367,answer
en10369,en951,answer
en10371,en10370,answer
en10372,en734,answer
en10373,en2730,answer
en10374,en6633,answer
en10374,en1404,answer
en10374,en1247,answer
en10375,en1345,answer
en10376,en8037,answer
en10378,en10377,answer
en10380,en10379,answer
en10381,en3658,answer
en10382,en1716,answer
en10383,en951,answer
en10384,en8428,answer
en10386,en10385,answer
en10387,en74,answer
en10387,en75,answer
en10388,en1593,answer
en10389,en651,answer
en10390,en255,answer
en10391,en301,answer
en10391,en302,answer
en10392,en726,answer
en10392,en281,answer
en10392,en1015,answer
en10392,en3616,answer
en10392,en1273,answer
en10393,en2152,answer
en10394,en2048,answer
en10394,en2049,answer
en10395,en845,answer
en10396,en1304,answer
en10400,en10397,answer
en10400,en10398,answer
en10400,en10399,answer
en10401,en1915,answer
en10402,en6392,answer
en10403,en322,answer
en10404,en671,answer
en10405,en1021,answer
en10405,en1022,answer
en10406,en1690,answer
en10407,en755,answer
en10408,en1249,answer
en10409,en8174,answer
en10411,en10410,answer
en10412,en3322,answer
en10413,en3373,answer
en10413,en3374,answer
en10413,en3375,answer
en10413,en3376,answer
en10413,en3377,answer
en10414,en715,answer
en10415,en1309,answer
en10417,en10416,answer
en10418,en5149,answer
en10419,en730,answer
en10421,en10420,answer
en10422,en787,answer
en10423,en5125,answer
en10425,en10424,answer
en10426,en5009,answer
en10427,en6223,answer
en10429,en10428,answer
en10432,en10430,answer
en10432,en10431,answer
en10435,en9713,answer
en10435,en10433,answer
en10435,en10434,answer
en10436,en2971,answer
en10437,en2765,answer
en10437,en2766,answer
en10438,en4143,answer
en10439,en9156,answer
en10439,en9157,answer
en10440,en601,answer
en10440,en602,answer
en10440,en603,answer
en10440,en604,answer
en10440,en605,answer
en10441,en9058,answer
en10442,en7336,answer
en10442,en7337,answer
en10443,en113,answer
en10444,en4629,answer
en10445,en2879,answer
en10446,en3988,answer
en10448,en10447,answer
en10449,en927,answer
en10450,en4749,answer
en10452,en10451,answer
en10453,en6526,answer
en10454,en2124,answer
en10455,en445,answer
en10456,en286,answer
en10457,en463,answer
en10458,en3407,answer
en10458,en3408,answer
en10458,en3409,answer
en10458,en3410,answer
en10459,en955,answer
en10460,en4127,answer
en10460,en5324,answer
en10461,en4800,answer
en10461,en4801,answer
en10462,en2591,answer
en10462,en7366,answer
en10463,en245,answer
en10464,en202,answer
en10466,en10465,answer
en10468,en10467,answer
en10469,en5674,answer
en10470,en4107,answer
en10471,en1464,answer
en10471,en1465,answer
en10471,en1466,answer
en10471,en10,answer
en10471,en1467,answer
en10471,en1470,answer
en10471,en1472,answer
en10471,en1473,answer
en10471,en12,answer
en10471,en13,answer
en10471,en14,answer
en10471,en1474,answer
en10473,en10472,answer
en10474,en307,answer
en10475,en7755,answer
en10480,en10476,answer
en10480,en10477,answer
en10480,en10478,answer
en10480,en10479,answer
en10483,en10481,answer
en10483,en10482,answer
en10485,en10484,answer
en10487,en10486,answer
en10488,en927,answer
en10489,en489,answer
en10490,en4129,answer
en10490,en1616,answer
en10490,en4130,answer
en10491,en4894,answer
en10492,en3976,answer
en10493,en115,answer
en10494,en1435,answer
en10495,en1317,answer
en10495,en1318,answer
en10495,en1319,answer
en10495,en1320,answer
en10495,en1321,answer
en10495,en1322,answer
en10495,en1323,answer
en10495,en1324,answer
en10495,en1325,answer
en10495,en1326,answer
en10495,en1327,answer
en10495,en1328,answer
en10495,en1329,answer
en10495,en1330,answer
en10495,en1331,answer
en10495,en1332,answer
en10495,en1333,answer
en10496,en2768,answer
en10497,en765,answer
en10498,en6771,answer
en10500,en10499,answer
en10502,en7540,answer
en10502,en3260,answer
en10502,en10501,answer
en10504,en10503,answer
en10505,en8264,answer
en10505,en4550,answer
en10506,en223,answer
en10507,en1971,answer
en10508,en1702,answer
en10509,en20,answer
en10510,en6476,answer
en10511,en741,answer
en10513,en10512,answer
en10531,en10514,answer
en10531,en10515,answer
en10531,en10516,answer
en10531,en10517,answer
en10531,en10518,answer
en10531,en10519,answer
en10531,en10520,answer
en10531,en10521,answer
en10531,en10522,answer
en10531,en10523,answer
en10531,en10524,answer
en10531,en10525,answer
en10531,en10526,answer
en10531,en10527,answer
en10531,en10528,answer
en10531,en10529,answer
en10531,en10530,answer
en10532,en6096,answer
en10533,en760,answer
en10535,en10534,answer
en10536,en8934,answer
en10537,en2397,answer
en10538,en111,answer
en10541,en10539,answer
en10541,en10540,answer
en10542,en1271,answer
en10542,en996,answer
en10543,en307,answer
en10545,en10544,answer
en10546,en4351,answer
en10546,en4352,answer
en10547,en1536,answer
en10547,en1537,answer
en10547,en1538,answer
en10548,en1577,answer
en10549,en7648,answer
en10550,en2516,answer
en10550,en2517,answer
en10552,en10551,answer
en10553,en5639,answer
en10554,en9227,answer
en10555,en3936,answer
en10556,en1527,answer
en10557,en7214,answer
en10557,en7215,answer
en10559,en10558,answer
en10562,en10560,answer
en10562,en10561,answer
en10563,en6000,answer
en10564,en4372,answer
en10564,en4373,answer
en10564,en4374,answer
en10564,en4375,answer
en10564,en4376,answer
en10565,en802,answer
en10566,en3373,answer
en10566,en3374,answer
en10566,en3375,answer
en10566,en3376,answer
en10566,en3377,answer
en10568,en10567,answer
en10570,en10569,answer
en10571,en829,answer
en10572,en53,answer
en10573,en8002,answer
en10574,en3010,answer
en10574,en3011,answer
en10574,en3012,answer
en10575,en2749,answer
en10576,en55,answer
en10577,en4923,answer
en10578,en651,answer
en10579,en2747,answer
en10580,en601,answer
en10580,en602,answer
en10580,en603,answer
en10580,en604,answer
en10580,en605,answer
en10581,en2130,answer
en10582,en7003,answer
en10583,en6930,answer
en10584,en4879,answer
en10585,en4361,answer
en10587,en463,answer
en10587,en10586,answer
en10588,en884,answer
en10589,en3227,answer
en10591,en220,answer
en10591,en10590,answer
en10591,en1247,answer
en10591,en222,answer
en10591,en683,answer
en10597,en10592,answer
en10597,en10593,answer
en10597,en10594,answer
en10597,en10595,answer
en10597,en10596,answer
en10598,en979,answer
en10599,en693,answer
en10600,en1662,answer
en10600,en9525,answer
en10600,en9526,answer
en10600,en9527,answer
en10600,en9528,answer
en10602,en10601,answer
en10603,en1536,answer
en10603,en1537,answer
en10603,en1538,answer
en10605,en10604,answer
en10606,en955,answer
en10607,en1315,answer
en10609,en10608,answer
en10611,en10610,answer
en10614,en10612,answer
en10614,en10613,answer
en10615,en3795,answer
en10616,en3258,answer
en10618,en10617,answer
en10619,en220,answer
en10619,en1404,answer
en10619,en221,answer
en10619,en4180,answer
en10620,en8225,answer
en10627,en10621,answer
en10627,en10622,answer
en10627,en10623,answer
en10627,en10624,answer
en10627,en10625,answer
en10627,en10626,answer
en10628,en326,answer
en10629,en4139,answer
en10630,en292,answer
en10632,en10631,answer
en10633,en449,answer
en10634,en1910,answer
en10635,en4232,answer
en10636,en322,answer
en10637,en1702,answer
en10639,en10638,answer
en10640,en7480,answer
en10641,en55,answer
en10643,en10642,answer
en10644,en345,answer
en10644,en346,answer
en10644,en347,answer
en10645,en1550,answer
en10645,en6345,answer
en10648,en10646,answer
en10648,en10647,answer
en10651,en10649,answer
en10651,en10650,answer
en10653,en10652,answer
en10654,en322,answer
en10655,en123,answer
en10657,en10656,answer
en10658,en1404,answer
en10660,en10659,answer
en10661,en7368,answer
en10662,en586,answer
en10663,en74,answer
en10663,en75,answer
en10683,en10664,answer
en10683,en10665,answer
en10683,en10666,answer
en10683,en8520,answer
en10683,en10667,answer
en10683,en10668,answer
en10683,en10669,answer
en10683,en10670,answer
en10683,en10671,answer
en10683,en10672,answer
en10683,en10673,answer
en10683,en8521,answer
en10683,en10674,answer
en10683,en10675,answer
en10683,en10676,answer
en10683,en1115,answer
en10683,en10677,answer
en10683,en10678,answer
en10683,en10679,answer
en10683,en10680,answer
en10683,en10681,answer
en10683,en10682,answer
en10683,en8522,answer
en10684,en730,answer
en10685,en141,answer
en10687,en10686,answer
en10688,en3452,answer
en10688,en3453,answer
en10688,en3454,answer
en10689,en1447,answer
en10691,en10690,answer
en10693,en10692,answer
en10694,en9692,answer
en10695,en2997,answer
en10696,en68,answer
en10696,en449,answer
en10696,en1391,answer
en10698,en10697,answer
en10699,en1404,answer
en10699,en703,answer
en10699,en860,answer
en10700,en1124,answer
en10701,en1738,answer
en10702,en2048,answer
en10702,en2049,answer
en10703,en2730,answer
en10705,en10704,answer
en10706,en3472,answer
en10708,en10707,answer
en10709,en398,answer
en10709,en399,answer
en10710,en7651,answer
en10711,en68,answer
en10711,en449,answer
en10711,en1391,answer
en10712,en407,answer
en10712,en408,answer
en10712,en409,answer
en10712,en410,answer
en10712,en411,answer
en10712,en412,answer
en10713,en9428,answer
en10713,en9429,answer
en10715,en10714,answer
en10717,en10716,answer
en10718,en3337,answer
en10720,en10719,answer
en10721,en2115,answer
en10723,en10722,answer
en10725,en10724,answer
en10726,en1706,answer
en10727,en538,answer
en10729,en10728,answer
en10730,en5721,answer
en10731,en425,answer
en10732,en2522,answer
en10734,en10733,answer
en10735,en1143,answer
en10736,en785,answer
en10737,en8473,answer
en10744,en10738,answer
en10744,en10739,answer
en10744,en10740,answer
en10744,en10741,answer
en10744,en7395,answer
en10744,en10742,answer
en10744,en10743,answer
en10745,en734,answer
en10746,en1317,answer
en10746,en1318,answer
en10746,en1319,answer
en10746,en1320,answer
en10746,en1321,answer
en10746,en1322,answer
en10746,en1323,answer
en10746,en1324,answer
en10746,en1325,answer
en10746,en1326,answer
en10746,en1327,answer
en10746,en1328,answer
en10746,en1329,answer
en10746,en1330,answer
en10746,en1331,answer
en10746,en1332,answer
en10746,en1333,answer
en10747,en281,answer
en10749,en10748,answer
en10750,en4755,answer
en10751,en5111,answer
en10751,en5112,answer
en10753,en10752,answer
en10754,en2765,answer
en10754,en2766,answer
en10756,en10755,answer
en10757,en4562,answer
en10758,en8288,answer
en10760,en10759,answer
en10761,en3164,answer
en10762,en9567,answer
en10763,en693,answer
en10765,en10764,answer
en10766,en7168,answer
en10767,en3302,answer
en10768,en1317,answer
en10768,en1318,answer
en10768,en1319,answer
en10768,en1320,answer
en10768,en1321,answer
en10768,en1322,answer
en10768,en1323,answer
en10768,en1324,answer
en10768,en1325,answer
en10768,en1326,answer
en10768,en1327,answer
en10768,en1328,answer
en10768,en1329,answer
en10768,en1330,answer
en10768,en1331,answer
en10768,en1332,answer
en10768,en1333,answer
en10770,en10769,answer
en10771,en1149,answer
en10771,en1150,answer
en10773,en10772,answer
en10774,en2157,answer
en10775,en3023,answer
en10777,en10776,answer
en10778,en782,answer
en10778,en445,answer
en10778,en783,answer
en10778,en730,answer
en10778,en955,answer
en10779,en7744,answer
en10780,en3121,answer
en10781,en8284,answer
en10782,en4161,answer
en10784,en10783,answer
en10785,en1309,answer
en10786,en2130,answer
en10787,en322,answer
en10789,en10788,answer
en10791,en10790,answer
en10792,en6314,answer
en10792,en6315,answer
en10794,en10793,answer
en10795,en581,answer
en10795,en582,answer
en10795,en351,answer
en10795,en769,answer
en10795,en790,answer
en10796,en2732,answer
en10797,en4250,answer
en10798,en227,answer
en10799,en1561,answer
en10799,en1562,answer
en10800,en7144,answer
en10801,en1994,answer
en10801,en53,answer
en10801,en139,answer
en10801,en955,answer
en10801,en6443,answer
en10802,en8546,answer
en10802,en8547,answer
en10803,en1028,answer
en10804,en1309,answer
en10805,en55,answer
en10805,en220,answer
en10805,en221,answer
en10805,en222,answer
en10805,en223,answer
en10805,en224,answer
en10805,en225,answer
en10807,en10806,answer
en10808,en1357,answer
en10809,en45,answer
en10810,en2122,answer
en10812,en10811,answer
en10813,en388,answer
en10813,en390,answer
en10815,en10814,answer
en10816,en5000,answer
en10817,en543,answer
en10818,en9512,answer
en10819,en418,answer
en10820,en601,answer
en10820,en602,answer
en10820,en603,answer
en10820,en604,answer
en10820,en605,answer
en10822,en987,answer
en10822,en10821,answer
en10823,en3616,answer
en10824,en1357,answer
en10825,en6675,answer
en10825,en6993,answer
en10826,en244,answer
en10827,en425,answer
en10829,en10828,answer
en10831,en10830,answer
en10832,en1616,answer
en10835,en10833,answer
en10835,en10834,answer
en10837,en10836,answer
en10838,en10755,answer
en10839,en691,answer
en10840,en4277,answer
en10842,en10841,answer
en10843,en2732,answer
en10844,en4044,answer
en10845,en31,answer
en10846,en5581,answer
en10847,en658,answer
en10849,en10848,answer
en10850,en5620,answer
en10851,en541,answer
en10852,en732,answer
en10854,en10853,answer
en10855,en4250,answer
en10857,en10856,answer
en10859,en10858,answer
en10860,en6296,answer
en10862,en10861,answer
en10866,en10863,answer
en10866,en10864,answer
en10866,en10865,answer
en10867,en538,answer
en10867,en4755,answer
en10869,en10868,answer
en10871,en10870,answer
en10872,en5488,answer
en10872,en5489,answer
en10872,en5490,answer
en10872,en5491,answer
en10872,en5492,answer
en10872,en5493,answer
en10872,en5494,answer
en10872,en5495,answer
en10872,en5496,answer
en10872,en5497,answer
en10872,en5498,answer
en10872,en5499,answer
en10872,en5500,answer
en10872,en5501,answer
en10872,en5502,answer
en10872,en5503,answer
en10873,en9959,answer
en10874,en7703,answer
en10874,en7704,answer
en10874,en2519,answer
en10874,en7705,answer
en10874,en2520,answer
en10875,en9661,answer
en10875,en9662,answer
en10876,en8701,answer
en10876,en3393,answer
en10878,en10877,answer
en10879,en1273,answer
en10879,en783,answer
en10880,en139,answer
en10881,en53,answer
en10882,en2751,answer
en10883,en407,answer
en10883,en408,answer
en10883,en409,answer
en10883,en410,answer
en10883,en411,answer
en10883,en412,answer
en10885,en10884,answer
en10886,en7109,answer
en10887,en9773,answer
en10889,en10888,answer
en10891,en10890,answer
en10892,en3452,answer
en10892,en3453,answer
en10892,en3454,answer
en10893,en5202,answer
en10894,en502,answer
en10895,en877,answer
en10897,en10896,answer
en10898,en1748,answer
en10900,en10899,answer
en10902,en10901,answer
en10903,en1273,answer
en10904,en4433,answer
en10905,en970,answer
en10907,en10906,answer
en10908,en1654,answer
en10909,en3511,answer
en10909,en2887,answer
en10910,en782,answer
en10915,en10911,answer
en10915,en10912,answer
en10915,en10913,answer
en10915,en10914,answer
en10916,en745,answer
en10917,en333,answer
en10918,en4594,answer
en10920,en10919,answer
en10921,en10664,answer
en10921,en10665,answer
en10921,en10666,answer
en10921,en8520,answer
en10921,en10667,answer
en10921,en10668,answer
en10921,en10669,answer
en10921,en10670,answer
en10921,en10671,answer
en10921,en10672,answer
en10921,en10673,answer
en10921,en8521,answer
en10921,en10674,answer
en10921,en10675,answer
en10921,en10676,answer
en10921,en1115,answer
en10921,en10677,answer
en10921,en10678,answer
en10921,en10679,answer
en10921,en10680,answer
en10921,en10681,answer
en10921,en10682,answer
en10921,en8522,answer
en10922,en2830,answer
en10929,en10923,answer
en10929,en10924,answer
en10929,en10925,answer
en10929,en10926,answer
en10929,en10927,answer
en10929,en10928,answer
en10932,en10930,answer
en10932,en10931,answer
en10933,en113,answer
en10935,en10934,answer
en10937,en10936,answer
en10938,en853,answer
en10939,en1801,answer
en10940,en173,answer
en10940,en66,answer
en10940,en644,answer
en10941,en2072,answer
en10942,en4755,answer
en10943,en2921,answer
en10944,en5,answer
en10944,en6,answer
en10944,en7,answer
en10944,en8,answer
en10944,en9,answer
en10944,en10,answer
en10944,en11,answer
en10944,en12,answer
en10944,en13,answer
en10944,en14,answer
en10946,en10945,answer
en10947,en1917,answer
en10947,en1220,answer
en10947,en1920,answer
en10948,en5556,answer
en10949,en133,answer
en10951,en10950,answer
en10951,en1825,answer
en10952,en1451,answer
en10953,en6443,answer
en10954,en829,answer
en10955,en991,answer
en10956,en4838,answer
en10958,en10957,answer
en10959,en1415,answer
en10959,en1892,answer
en10959,en1893,answer
en10961,en1858,answer
en10961,en10960,answer
en10961,en6067,answer
en10962,en4044,answer
en10963,en979,answer
en10964,en960,answer
en10964,en961,answer
en10965,en6605,answer
en10966,en2048,answer
en10966,en2049,answer
en10967,en1049,answer
en10969,en10968,answer
en10970,en8947,answer
en10971,en1925,answer
en10972,en435,answer
en10973,en4042,answer
en10974,en827,answer
en10975,en5705,answer
en10976,en4046,answer
en10977,en8480,answer
en10978,en903,answer
en10979,en4399,answer
en10980,en1641,answer
en10982,en10981,answer
en10984,en10983,answer
en10985,en3108,answer
en10987,en10986,answer
en10989,en10988,answer
en10990,en3633,answer
en10992,en10991,answer
en10994,en10993,answer
en10995,en304,answer
en10995,en305,answer
en10996,en964,answer
en10996,en965,answer
en10996,en966,answer
en10997,en522,answer
en10997,en523,answer
en10997,en524,answer
en10999,en10998,answer
en11000,en845,answer
en11001,en8396,answer
en11002,en8267,answer
en11004,en11003,answer
en11005,en1903,answer
en11006,en7654,answer
en11008,en11007,answer
en11009,en1309,answer
en11011,en11010,answer
en11012,en734,answer
en11014,en11013,answer
en11015,en8613,answer
en11016,en3863,answer
en11017,en1288,answer
en11018,en1977,answer
en11020,en11019,answer
en11022,en11021,answer
en11023,en1045,answer
en11024,en111,answer
en11025,en3764,answer
en11025,en7301,answer
en11026,en709,answer
en11026,en710,answer
en11026,en711,answer
en11026,en712,answer
en11026,en713,answer
en11027,en8176,answer
en11029,en11028,answer
en11030,en1908,answer
en11031,en55,answer
en11031,en220,answer
en11031,en221,answer
en11031,en222,answer
en11031,en223,answer
en11031,en224,answer
en11031,en225,answer
en11033,en11032,answer
en11034,en1603,answer
en11034,en1604,answer
en11034,en1605,answer
en11034,en1606,answer
en11034,en1607,answer
en11034,en1608,answer
en11034,en1305,answer
en11034,en1609,answer
en11034,en1610,answer
en11034,en1611,answer
en11034,en1612,answer
en11035,en522,answer
en11036,en2732,answer
en11037,en4389,answer
en11038,en147,answer
en11038,en148,answer
en11039,en1363,answer
en11040,en294,answer
en11040,en295,answer
en11040,en296,answer
en11040,en297,answer
en11041,en6858,answer
en11042,en487,answer
en11043,en1558,answer
en11043,en6718,answer
en11043,en3164,answer
en11044,en669,answer
en11045,en922,answer
en11046,en1917,answer
en11046,en1918,answer
en11046,en1919,answer
en11046,en1920,answer
en11047,en8489,answer
en11047,en8490,answer
en11047,en8491,answer
en11047,en8492,answer
en11047,en6249,answer
en11047,en8493,answer
en11048,en3925,answer
en11049,en7340,answer
en11050,en221,answer
en11050,en4180,answer
en11051,en220,answer
en11051,en10590,answer
en11051,en1247,answer
en11051,en222,answer
en11051,en683,answer
en11029,en11028,answer
en11052,en8683,answer
en11055,en11053,answer
en11055,en11054,answer
en11056,en1940,answer
en11056,en1143,answer
en11056,en5360,answer
en11056,en1509,answer
en11056,en5324,answer
en11056,en3180,answer
en11056,en255,answer
en11056,en681,answer
en11057,en8253,answer
en11059,en11058,answer
en11060,en9913,answer
en11061,en920,answer
en11062,en5995,answer
en11063,en2751,answer
en11063,en2752,answer
en11063,en133,answer
en11063,en3801,answer
en11063,en543,answer
en11063,en244,answer
en11064,en7526,answer
en11065,en119,answer
en11067,en11066,answer
en11068,en9126,answer
en11068,en9127,answer
en11068,en9128,answer
en11068,en9129,answer
en11069,en860,answer
en11069,en449,answer
en11069,en425,answer
en11069,en526,answer
en11069,en1273,answer
en11069,en322,answer
en11069,en445,answer
en11069,en783,answer
en11069,en730,answer
en11071,en11070,answer
en11072,en1799,answer
en11073,en8905,answer
en11073,en8906,answer
en11073,en8907,answer
en11073,en292,answer
en11074,en373,answer
en11075,en449,answer
en11075,en644,answer
en11076,en6771,answer
en11077,en6000,answer
en11078,en839,answer
en11079,en304,answer
en11079,en305,answer
en11081,en11080,answer
en11082,en3633,answer
en11083,en7824,answer
en11084,en734,answer
en11085,en10210,answer
en11086,en2023,answer
en11090,en11087,answer
en11090,en11088,answer
en11090,en11089,answer
en11091,en7424,answer
en11092,en7749,answer
en11093,en3010,answer
en11094,en81,answer
en11094,en82,answer
en11094,en83,answer
en11094,en84,answer
en11094,en85,answer
en11094,en86,answer
en11094,en87,answer
en11094,en88,answer
en11094,en89,answer
en11094,en90,answer
en11094,en91,answer
en11094,en92,answer
en11094,en93,answer
en11094,en94,answer
en11094,en95,answer
en11094,en96,answer
en11094,en97,answer
en11094,en98,answer
en11094,en99,answer
en11094,en100,answer
en11094,en101,answer
en11094,en102,answer
en11094,en103,answer
en11094,en104,answer
en11094,en105,answer
en11094,en106,answer
en11094,en107,answer
en11095,en6139,answer
en11096,en1271,answer
en11096,en996,answer
en11097,en5104,answer
en11098,en541,answer
en11098,en922,answer
en11101,en55,answer
en11101,en11099,answer
en11101,en1506,answer
en11101,en11100,answer
en11101,en5018,answer
en11103,en11102,answer
en11104,en3511,answer
en11104,en2887,answer
en11105,en3720,answer
en11106,en1415,answer
en11106,en1892,answer
en11106,en1893,answer
en11107,en808,answer
en11107,en809,answer
en11108,en5586,answer
en11110,en11109,answer
en11111,en1010,answer
en11112,en1616,answer
en11113,en4753,answer
en11114,en707,answer
en11115,en755,answer
en11116,en864,answer
en11117,en2768,answer
en11117,en2769,answer
en11118,en10325,answer
en11119,en2765,answer
en11121,en11120,answer
en11122,en1625,answer
en11122,en1626,answer
en11122,en1627,answer
en11122,en1628,answer
en11122,en1629,answer
en11122,en1630,answer
en11122,en1631,answer
en11122,en1632,answer
en11122,en1633,answer
en11124,en11123,answer
en11125,en6076,answer
en11127,en11126,answer
en11128,en741,answer
en11129,en8356,answer
en11130,en55,answer
en11131,en5320,answer
en11133,en11132,answer
en11134,en307,answer
en11135,en1281,answer
en11136,en299,answer
en11138,en11137,answer
en11139,en2751,answer
en11140,en730,answer
en11141,en3719,answer
en11150,en11142,answer
en11150,en11143,answer
en11150,en10345,answer
en11150,en11144,answer
en11150,en11145,answer
en11150,en11146,answer
en11150,en11147,answer
en11150,en11148,answer
en11150,en11149,answer
en11151,en9095,answer
en11154,en11152,answer
en11154,en11153,answer
en11155,en4514,answer
en11158,en11156,answer
en11158,en11157,answer
en11159,en6556,answer
en11160,en979,answer
en11161,en264,answer
en11162,en8346,answer
en11163,en3980,answer
en11165,en11164,answer
en11167,en11166,answer
en11169,en11168,answer
en11170,en1005,answer
en11171,en686,answer
