entity:ID,name,:LABEL
en5295,who took control of rome in 46 bc and became dictator,q
en5296,Q261,s
en5297,Q627617,s
en5298,what are the current music bands of chester bennington,q
en5299,what was owned by l'origne du monde as at 1868-1-1,q
en5300,Q34370,s
en5301,where did willem de kooning work on 7-18-1926,q
en5302,what time is world cup soccer,q
en5303,who is the present chief minister of tamilnadu,q
en5304,where could you find gothic art that was created no later than the year 1200,q
en5305,who was the first manager of liverpool fc,q
en5306,Q1094104,s
en5307,"on 1974-4-1, what was the capital city of canterbury",q
en5308,"on april the 7th, 1995 what violent events started",q
en5309,where was the first indoor nfl stadium,q
en5310,Q183458,s
en5311,who stopped being leonardo da vinci's student in 1477,q
en5312,when did the hockey team captained by dion phaneuf last win the stanley cup,q
en5313,Q44371,s
en5314,who divorced andriyan nikolayev in 1982,q
en5315,Q3774289,s
en5316,what is nominated for of glenn gould that is point in time is 1982-0-0,q
en5317,where was caesar when he was stabbed,q
en5318,"what country of surrey was established on december 6, 1922",q
en5319,what is award received of richard m. karp that is point in time is 1985-1-1,q
en5320,"when did the baltimore orioles win the world series, that was the earliest that occured",q
en5321,who was the first black mlb player,q
en5322,who was carl akeley's spouse until 1923,q
en5323,what actress won an oscar for best actress in 1988,q
en5324,"in 1945, who was the leader of the country where the government was called government of the soviet union",q
en5325,Q23342,s
en5326,who was rhe first prime minister of australia,q
en5327,Q263725,s
en5328,who is the current head of the department of the treasury,q
en5329,"in 1976, what team did magico gonzalez play for",q
en5330,Q82019,s
en5331,what was the highest mountain before mt everest,q
en5332,who was the spouse of medgar evers in 1951,q
en5333,Q4753452,s
en5334,which album did professor griff release in 2001,q
en5335,what year did the orioles play in the world series and the score is 4-1,q
en5336,Q6172052,s
en5337,whom did stanley donenv marry in 1948,q
en5338,what sports team did jonah lomu play for on 1-1-1999,q
en5339,what is owned by of salvator mundi saviour of the world that is start time is 1660-0-0,q
en5340,give me the country of hebron that started in 1948,q
en5341,what is the replaced by for heraclius has position held as byzantine emperor,q
en5342,what is award received of vsevolod pudovkin that is point in time is 1953-0-0,q
en5343,the countries that germany occupied during world war 2,q
en5344,what is partner of ben affleck that is end time is 1999-0-0,q
en5345,Q463898,s
en5346,who was jocasta's first husband in the play 'oedipus the king',q
en5347,Q7243513,s
en5348,what was the walking dead nominated for on 2012,q
en5349,Q150735,s
en5350,Q152463,s
en5351,Q3044,s
en5352,who were the kings of the franks before and after louis the pious,q
en5353,Q104994,s
en5354,Q107146,s
en5355,Q108047,s
en5356,Q108053,s
en5357,Q108058,s
en5358,Q108067,s
en5359,Q108072,s
en5360,Q108077,s
en5361,Q108083,s
en5362,Q108087,s
en5363,Q108093,s
en5364,Q108101,s
en5365,Q108106,s
en5366,Q108111,s
en5367,Q108117,s
en5368,Q108122,s
en5369,Q108127,s
en5370,Q108131,s
en5371,Q108137,s
en5372,Q108143,s
en5373,Q108499,s
en5374,Q108503,s
en5375,Q109651,s
en5376,Q109656,s
en5377,Q109661,s
en5378,Q109670,s
en5379,Q109681,s
en5380,Q109686,s
en5381,Q109690,s
en5382,Q109695,s
en5383,Q109705,s
en5384,Q109709,s
en5385,Q110739,s
en5386,Q156177,s
en5387,Q156181,s
en5388,Q156186,s
en5389,Q156188,s
en5390,Q156191,s
en5391,Q156340,s
en5392,Q156342,s
en5393,Q156346,s
en5394,Q156350,s
en5395,Q156353,s
en5396,Q156358,s
en5397,Q156361,s
en5398,Q156366,s
en5399,Q156370,s
en5400,Q156374,s
en5401,Q156377,s
en5402,Q169952,s
en5403,Q178136,s
en5404,Q196014,s
en5405,Q271601,s
en5406,Q271609,s
en5407,Q271613,s
en5408,Q271915,s
en5409,Q466061,s
en5410,Q49014,s
en5411,Q504637,s
en5412,Q504647,s
en5413,Q508804,s
en5414,Q58683,s
en5415,Q58684,s
en5416,Q58686,s
en5417,Q58688,s
en5418,Q58689,s
en5419,Q58691,s
en5420,Q58692,s
en5421,Q58694,s
en5422,Q58696,s
en5423,Q58698,s
en5424,Q58711,s
en5425,Q58712,s
en5426,Q58759,s
en5427,Q58771,s
en5428,Q58774,s
en5429,Q5925,s
en5430,Q669802,s
en5431,Q693658,s
en5432,Q695660,s
en5433,Q753037,s
en5434,Q765975,s
en5435,Q765984,s
en5436,Q780784,s
en5437,Q795441,s
en5438,Q795587,s
en5439,Q795591,s
en5440,Q842266,s
en5441,Q844502,s
en5442,Q883734,s
en5443,Q883907,s
en5444,Q885644,s
en5445,Q885656,s
en5446,Q888307,s
en5447,where where the rural scenes for the first star wars movie filmed,q
en5448,Q104192,s
en5449,where did kurt weill live in 1932,q
en5450,what country did iraq fight in the 1980s,q
en5451,what is start time and place of marriage of henry i of france has spouse as anne of kiev,q
en5452,"in the film for your eyes only, which character was modeled after thatcher",q
en5453,who is spouse of charles ix of france whose end time is 1574-5-30,q
en5454,what other years did the champion of the 2010 world series win the world series,q
en5455,when was the last time the oakland raiders were in the super bowl,q
en5456,what position did shigeru yoshida hold beginning on 5-22-1946,q
en5457,Q207,s
en5458,who was the us president during the 911 tragedy,q
en5459,Q171337,s
en5460,what racing team was ayrton senna part of in 1994,q
en5461,when and where karl benz invented the car,q
en5462,what is country of guayaquil that is end time is 1533-0-0,q
en5463,who was the president of these united states during wwii,q
en5464,Q29445,s
en5465,Q39450,s
en5466,Q79638,s
en5467,what are the 5 largest cities and their population in the year 2010 in alaska,q
en5468,Q460095,s
en5469,when did theodoros angelopoulos receive the best screenplay award at cannes film festival,q
en5470,what country gained its independence from spain in 1816,q
en5471,what movement did karl friedrich schinkel become a member of in 1835,q
en5472,what is position held of james monroe that is end time is 1794-3-29,q
en5473,Q568638,s
en5474,what is located in the administrative territorial entity of wrocław that is start time is 1138-0-0,q
en5475,what was robert lowell nominated for in 1964,q
en5476,Q361,s
en5477,what wars has america been in the 20th and 21st centuries,q
en5478,Q884891,s
en5479,the first governor of ohio was,q
en5480,Q18677875,s
en5481,where did the massive allied invasion of northern france take place in june 1944,q
en5482,who held the chairperson position for china's communist party before and after zhao ziyang,q
en5483,what position was played by glen johnson in the 2010 world cup,q
en5484,"in what year did the la kings win the cup before june 11, 2012",q
en5485,who was the governer in 2011 of the state that has the official symbol of an orange blossom,q
en5486,Q4112147,s
en5487,what did bill clinton do before he was the governor of arkansas,q
en5488,what governmental jurisdiction was the first to have the position title prosecutor general of russia president,q
en5489,what is spouse of kelsey grammer and end time,q
en5490,what position did félix faure hold before he was replaced by émile loubet,q
en5491,what is member of sports team of neymar that is end time is 2017-8-3,q
en5492,Q1867,s
en5493,what is twinned administrative body of bangkok that is start time is 2010-1-1,q
en5494,what is significant event of jean gabin that is point in time is 1976-11-17,q
en5495,"which position did william iv from the uk, hold in 1830",q
en5496,when was the last time that the team with mascot named k. c. wolf win the superbowl,q
en5497,what position did george ii of great britain hold before he was replaced by george iii of great britain,q
en5498,Q460379,s
en5499,what is the movie called when will smith stars with cops,q
en5500,who held his governmental position from earliest and was leader of france in 2012,q
en5501,who was president of the us when jim granberry was a teenager,q
en5502,Q531336,s
en5503,who was fred perry married to in 1940,q
en5504,who was the first african american to win the nobel prize in literature,q
en5505,what is award received of jorge luis borges that is point in time is 1971-0-0,q
en5506,who was lincoln's vice president when he died,q
en5507,what team won the 1980 nba finals championship did lamar odom play for,q
en5508,what is nominated for of fleetwood mac that is point in time is 1983-0-0,q
en5509,"what was the name of charles ix of france's wife, who died on 5-30-1574",q
en5510,Q832375,s
en5511,what was called the name of the third album from black eyed peas,q
en5512,what year did the sports team that calls the bronx home win their first world series,q
en5513,chrysler canada 2011 is an organization owned by whom,q
en5514,what is the 2011 residence of the well-known person who has an aortic valve replacement,q
en5515,where did francis drake live in 1594,q
en5516,what is nominated for of matthew mcconaughey that is point in time is 2014-0-0,q
en5517,what is position held of richard russell that is start time is 1933-1-12,q
en5518,Q41614,s
en5519,what type of government did england have during the glorious revolution,q
en5520,what is work location of konrad zacharias lorenz that is start time is 1940-8-31,q
en5521,Q192519,s
en5522,Q48745,s
en5523,what is executioner of between of assassination of john f. kennedy,q
en5524,in what cities did the musician nominated for awards for the album elvis 30 #1 hits live in before his death,q
en5525,Q43788,s
en5526,Q607964,s
en5527,what is the place of burial and the place of death of ed_gein,q
en5528,where did jessica alba get married where cash garner warren was the spouse,q
en5529,Q151850,s
en5530,when did the christchurch quake happened,q
en5531,Q1649567,s
en5532,Q1649894,s
en5533,Q1650539,s
en5534,Q1650546,s
en5535,Q1747651,s
en5536,Q1747695,s
en5537,Q2241551,s
en5538,Q4273471,s
en5539,Q4273472,s
en5540,Q4273474,s
en5541,Q4273479,s
en5542,Q4273481,s
en5543,Q4273484,s
en5544,Q4273485,s
en5545,Q4574054,s
en5546,Q4575057,s
en5547,Q4575602,s
en5548,Q4576127,s
en5549,Q4576667,s
en5550,Q4577696,s
en5551,Q4580505,s
en5552,Q590941,s
en5553,Q6126847,s
en5554,what year did pete rose play,q
en5555,who replaced max aitken of 1st baron beaverbrook as the chancellor of the duchy of lancaster,q
en5556,name of madonna's first ever single,q
en5557,Q5659483,s
en5558,which album did the chordettes release in 1952,q
en5559,what is date of birth and mother of john adams has child as thomas boylston adams,q
en5560,who was governor of minnesota when alatriste was released,q
en5561,at what event that ended first did the raiders win the super bowl,q
en5562,what is nominated for of bertha von suttner that is point in time is 1905-1-1,q
en5563,who held the office of president in 1980 in the country that has islamabad as its capital,q
en5564,Q83287,s
en5565,who does justin bieber go out with on facebook in 2011,q
en5566,which american football players currently plays for michigan wolverines,q
en5567,what is position held of yitzhak halevi herzog that is start time is 1922-1-1,q
en5568,Q1261,s
en5569,what is the city of the 2015 mls all-star game and birthplace of the the okee dokee brothers,q
en5570,what is mayor of mediatised to of government of the 1st dáil,q
en5571,the country that contains wellington region has what prime minister now,q
en5572,who was the polish president in 2009,q
en5573,who was the sitting governor of the state hit by the cyclonic tropical storm norma 2010,q
en5574,which countries were us enemies during ww2,q
en5575,who was the prime minister of pakistan in 1999 who left his position the soonest,q
en5576,the first black president of mexico,q
en5577,Q11959548,s
en5578,which album did loudon wainwright iii release in 1973,q
en5579,what is the oldest sports team that hank baskett played for in nov 2010,q
en5580,Q8873,s
en5581,who is the second indian oscar winner,q
en5582,what employer did gilles deleuze work at until 1964,q
en5583,Q1321749,s
en5584,when did allen iverson get drafted,q
en5585,who did james dunn marry in the year 1938,q
en5586,which current michigan wolverines team member debuted in chicago bears,q
en5587,what is country of dhaka that is start time is 1971-3-26,q
en5588,Q1478089,s
en5589,what role was andrew lloyd webber nominated for in 2016-0-0,q
en5590,Q823422,s
en5591,what is award received of singin' in the rain that is point in time is 1989-1-1,q
en5592,david foster captured which award in 2003,q
en5593,who was the first female prime minister in australia,q
en5594,Q2358233,s
en5595,which book did roald dahl write in 1990,q
en5596,Q159909,s
en5597,what is award received of walter gropius that is point in time is 1961-1-1,q
en5598,"in 2012, who was the boyfriend of the actor who played in the film ""burial rites""",q
en5599,what is award received of martin buber that is point in time is 1958-1-1,q
en5600,who was the president in 2011 of the area where the newspaper el bogotano circulates,q
en5601,which country winner of fifa world cup 2010,q
en5602,what year did the team owned by john c. malone win the world series,q
en5603,what position did john mcewen hold on the 19th december 1967,q
en5604,when was that last time the champion of the 2012 world series win the world series,q
en5605,for what emile zola was in nomination in the year 1901,q
en5606,what team that won the super bowl xliv championship was reggie bush in 2011,q
en5607,what year did miami heat win the championship with a final score of 4-1,q
en5608,who was elected the president of the us in 1860,q
en5609,what award did ettore scola receive in 1980,q
en5610,who was the partner of edith piaf in 1948,q
en5611,Q2469465,s
en5612,what contribution to science did the architect who designed the ragley hall made in 1665,q
en5613,Q57126,s
en5614,who was the king henrys the 8ths fourth wife,q
en5615,mark davis is the team owner of the sports team that last won the super bowl when,q
en5616,which award did adele win at the 59th grammy awards,q
en5617,Q373606,s
en5618,who was governor of oregon when the naked gun was released,q
en5619,"what is first described of osmium , that has born in is selby",q
en5620,Q260215,s
en5621,whem was szehed located as an admin office at the time of 2013-1-1,q
en5622,what is award received of ousmane sembène that is point in time is 1966-0-0,q
en5623,"which team did the person who played ""coolidge chickadee player"" play for in 2013",q
en5624,Q1543884,s
en5625,Q756144,s
en5626,what team was hope solo on in 2010,q
en5627,what is nominated for of donald pleasence that is point in time is 1972-0-0,q
en5628,of role did alain poher take charge on 1974-4-23,q
en5629,Q10492742,s
en5630,what was nelson mandela first wife,q
en5631,Q2809940,s
en5632,when and where was the first basketball match held,q
en5633,who is the president of the organization with president of the european council in 2011,q
en5634,Q312722,s
en5635,what is the name of the australian prime minister who drowned in 1967,q
en5636,what is taylor swifts 2nd song,q
en5637,what city is located in lennox and addington country and is currently home to avril lavinge,q
en5638,what was jeremy corbyn's title and what date did he get elected,q
en5639,what basketball team did the person who attended robert g. cole junior high school first play for,q
en5640,who was the king of franks before and after clovis i,q
en5641,Q19606919,s
en5642,tell me the name of thomas piketty's spouse as of 2014,q
en5643,"who won the run for governor in 2010 in the area where the movie ""series 7: the contenders"" takes place",q
en5644,what was first disney film,q
en5645,who won the popular vote in 2000 presidential election,q
en5646,Q9212,s
en5647,what is military branch of strom thurmond that is end time is 1946-0-0,q
en5648,what year did the detroit pistons with the championship where the results were 4 to 0,q
en5649,"what is birth city of claude adrien helvétius , that has has villages is 7th arrondissement of paris",q
en5650,who was the prime minister of spain in 2011 who held the tenure since 1989,q
en5651,who coached the team that won 2011 superbowl xli,q
en5652,which union general ran against lincoln in the 1864 presidential election,q
en5653,what other world series won by the team that won the 1912 world series,q
en5654,which school did william walker finish at 1838,q
en5655,"what team did hank baskett play for in 2010 that has the fight sone skol, vikings",q
en5656,which team claimed victory in the 1956 pequena copa del mundo de clubes championship and also had cristiano ronaldo as a player in 2010,q
en5657,Q597607,s
en5658,when did the champion of 2007 afc last win the superbowl,q
en5659,Q100,s
en5660,what city did the patriots play in before new england,q
en5661,what year did the team owned by phillip anschutz won the stanley cup,q
en5662,"explain and name the twinned administrative body of ljubljana that started january 1, 1997",q
en5663,"in 1882, what was educated at g.e. moore",q
en5664,Q1130849,s
en5665,who won the league cup in 2002,q
en5666,who was the falcons quarterback in 2012 that was born in poland,q
en5667,what was bob fosse awarded at the 45th academy awards,q
en5668,Q96077350,s
en5669,who was paul revere second wife and when did she die,q
en5670,who was the first denver broncos head coach,q
en5671,Q85642,s
en5672,who is the first born son of john cabot,q
en5673,Q161885,s
en5674,william wordsworth was the citizen of which country in the year 1801,q
en5675,which award did jaroslav seifert receive in the year 1984,q
en5676,Q3225260,s
en5677,what is series of the godfather part ii and follows,q
en5678,name the leader in 2012 of the country in which tinima superior beer is produced.,q
en5679,Q712153,s
en5680,first manager or the new york yankees,q
en5681,when was the last time the la kings won a playoff series,q
en5682,Q131512,s
en5683,what did james polk do before he was president,q
en5684,what is the position of hillary rodham clinton in the last cabinet,q
en5685,what is the book that shakespeare first wrote,q
en5686,who was the governor in 2009 of the governmental jurisdiction where there's a governmental body called colorado house of representatives,q
en5687,who is 1st president of maldives,q
en5688,what is member of sports team of bernard thévenet that is end time is 1979-0-0,q
en5689,who does cristiano ronaldo play for now 2011,q
en5690,provide the name of melinda gates' academic major and degree from duke university.,q
en5691,what years did the champion of the 1970 world series play in the world series,q
en5692,Q1875,s
en5693,"what was located in the administrative territorial entity of arkhangelsk on september 23, 1937",q
en5694,Q181765,s
en5695,"what is position held of ferdinand i, holy roman emperor that is start time is 1558-1-1",q
en5696,Q2091008,s
en5697,what academic degree was obtained by abraham maslow in 1931,q
en5698,what was philip pullman 1st book,q
en5699,when did amy winehouse receive her grammy for best new artist,q
en5700,with whom has thomas piketty been married since 2014,q
en5701,what is the replaced by for aldo moro has position held as minister of foreign affairs,q
en5702,"in 2012, who ruled the nation in which cerveceria bucanero mayabe beer is made",q
en5703,which superbowl after january 2001 did the baltimore ravens win,q
en5704,in what years has team owner rooney family won the super bowl,q
en5705,maureen o' hara received what award in 2014,q
en5706,which celebrities were born in may 19,q
en5707,"prior to 1995-10-28, what years did the cleveland indians go to the world series",q
en5708,who won the noble peace prize in 2007 and held his governmental position from 1-3-1977,q
en5709,Q3873147,s
en5710,for what award was arthur m. schlesinger nominated in 1961,q
en5711,"in 2012 who was the leader of france, having held the position since 05/17/2007",q
en5712,Q4926263,s
en5713,what is given name of kollegah that is series ordinal is 3,q
en5714,what is the position of hillary clinton in the last cabinet,q
en5715,which sports facility hosted the 2012 ncaa basketball tournament,q
en5716,what is the sister city of the last resting spot of hafsa bint umar,q
en5717,what team with head coach rick carlisle did derek fisher play for in 2012,q
en5718,what book followed pride and prejudice,q
en5719,what did zero mostel receive his 19th tony awards for,q
en5720,whose the current leader of the country where cerveceria bucanero mayabe beer is made,q
en5721,what is the second album of michael jackson,q
en5722,dilip kumar won which award in 1994,q
en5723,where did george washington live before his presidency,q
en5724,who is the current prime minister of the country where huntaway dogs were first bred,q
en5725,"what country is featured in  the adventures of priscilla, queen of the desert and took part in the gulf war during 1991",q
en5726,what was before jeremiah in the nevi'im and what came after it,q
en5727,Q35498,s
en5728,who are the vice presidents that took over office when presidents died,q
en5729,who helps out south korea during the korean war,q
en5730,which is the character from star wars that has the first appearance in the star wars episode iv: a new hope and starts with the letter l,q
en5731,wwho is the president ruling north korea now,q
en5732,Q35041,s
en5733,who was president during the hawaii annexed,q
en5734,who is running for vice president with barack obama 2012,q
en5735,name the district of liguria created in 2015,q
en5736,who died in rhinebeck that was secretary of state when andrew jackson was president,q
en5737,in 1995 isabelle adjani was nominated for what award,q
en5738,Q131364,s
en5739,what was the first team to win the nba final,q
en5740,Q242714,s
en5741,who was the first female governor of a us state,q
en5742,Q7090874,s
en5743,which album did boom boom satellites release in may 2006,q
en5744,what was charles babbage academic degree in 1814,q
en5745,what gameplay mode is second life,q
en5746,what academic degree did leopold von sacher-masoch achieve in 1854,q
en5747,what have been contested as official sports in both the 1912 summer olympics and the beijing olympics,q
en5748,"what is die from of jean-claude duvalier , that has medical finding is abnormal fourth heart sound",q
en5749,what is twinned administrative body of guanajuato that is start time is 2014-11-6,q
en5750,Q832781,s
en5751,which is found within the authoritative regional substance of babruysk that's begin time is 1944,q
en5752,Q223936,s
en5753,what country was mantua located in in 1805-3-17,q
en5754,Q1047458,s
en5755,"what was the name of george sand's wife, in 1835",q
en5756,what is child of abigail adams and date of birth,q
en5757,which explorer discovered hudson bay in 1610,q
en5758,which nation give women the right to vote first,q
en5759,give me dead language that has conjugation class latin third conjungation and which that starts with 'l',q
en5760,what was the name of the man who died of natural causes and was the first leader of the afl,q
en5761,"who was the governor of georgia in 2011 that held his position before january 4, 2007",q
en5762,who was the us president during wwii that held the position until 12-31-1933,q
en5763,"which tropical cyclones were formed on june 4, 2001",q
en5764,where was the 2010 world cup held,q
en5765,what government of navarre began on 9-18-1996,q
en5766,who was the person who proposed the first amendment,q
en5767,what 1994 film starring samuel l jackson was about two hit men,q
en5768,Q1082849,s
en5769,Q6686959,s
en5770,who was the architect of the stadium currently run by the pittsburgh pirates,q
en5771,what is the award received by rick barry in 1974,q
en5772,who was the first female american astronaut in space,q
en5773,Q2082081,s
en5774,what is the replaced by for martin ryle has position held as astronomer royal,q
en5775,where did the first organization that acquired the company pacific microsonics have it's headquarters located,q
en5776,Q4636,s
en5777,who was the first actress to win best actress and best song oscars,q
en5778,who bought ntv in 2001,q
en5779,which men was the reform party candidate in the 1996 election,q
en5780,Q172872,s
en5781,what currency to take to turkey 2010,q
en5782,what third party candidate received a sizable about of popular votes in 1992,q
en5783,Q1411238,s
en5784,which was the first indian film to be nominated for the academy awards,q
en5785,what is the first published book that jacqueline wilson wrote,q
en5786,which city in the us has the largest population in 2010,q
en5787,Q1027913,s
en5788,Q1616538,s
en5789,Q18947,s
en5790,Q2063256,s
en5791,Q222008,s
en5792,Q240523,s
en5793,Q2885024,s
en5794,Q29250,s
en5795,Q296589,s
en5796,Q3247208,s
en5797,Q40504,s
en5798,Q4357092,s
en5799,Q4955163,s
en5800,Q5292954,s
en5801,Q545016,s
en5802,Q6846294,s
en5803,who was the actress in dumb and dumberer,q
en5804,what pro quarterback began his career in 1993 and was a memebr fo the 2012 baltimore ravens,q
en5805,what nfl quarterback was nominated for the 3rd annual nfl honors ceremony and played for the ravens in 2012,q
en5806,Q181900,s
en5807,"who is the narrator of the incredible hulk , 1982 tv series",q
en5808,what is the debut team of the gridiron football player who coached the 1931 staten island stapletons season,q
en5809,what sports team owned by mark cuban did derek fisher play for in 2012,q
en5810,what year did the basketball players who starred in  kenny rogers classic weekend begin his career,q
en5811,Q1605983,s
en5812,ben stiillers first movie,q
en5813,who ran against lincoln in his first election,q
en5814,when and what award did daniel mcfadden receive,q
en5815,when and for what did jean-luc godard obtain an honorary césar,q
en5816,what year did adam morrison get drafted,q
en5817,Q1970414,s
en5818,when was janet jacksons first concert,q
en5819,Q165284,s
en5820,Q19007,s
en5821,Q2704768,s
en5822,when did child of philip ii of france and date of death,q
en5823,what was the last world series that the orioles played in,q
en5824,Q152770,s
en5825,Q2359513,s
en5826,what prize did edward snowden achieve in 2014,q
en5827,Q18207172,s
en5828,who became the chief executive officer of advanced micro devices in 2014,q
en5829,Q1526175,s
en5830,what is award received of amos oss vengurion that is point in time is 2017-0-0,q
en5831,Q329100,s
en5832,"what actor portrayed damien in ""the omen"" in 2006 and also played the character diamond skinner",q
en5833,"who was the governor of new jersey, january 1, 1935",q
en5834,Q13476486,s
en5835,Q3473898,s
en5836,Q989439,s
en5837,which award was kiefer sutherland nominated for in 2002,q
en5838,who does michael oher play for in 2010,q
en5839,Q5162871,s
en5840,which album did jackie mclean release in 2005,q
en5841,what team did the famous person who went to fort osage high school play for in 2012,q
en5842,Q206959,s
en5843,Q276,s
en5844,Q558379,s
en5845,list the associated musical artist of the current members of al bano and romina power,q
en5846,when did captain claude giroux's hockey team win the cup,q
en5847,"which canadian prime minister from 1993 ended his or her position after november 4, 1993",q
en5848,where is the 2012 ncaa basketball tournament,q
en5849,Q188000,s
en5850,who was nominated best picture in 2006,q
en5851,Q622424,s
en5852,what did nikola tesla invented that is of use today,q
en5853,Q156578,s
en5854,the organization audi india was owned by whom in 2011,q
en5855,anish kapoor received which award in 2016,q
en5856,"when did pedro i's child princess januária of brazil die, and who was her mother",q
en5857,Q216383,s
en5858,Q245248,s
en5859,what is series of ezekiel and followed by,q
en5860,"what position of ayub khan ended on october 26, 1958",q
en5861,in what city did elvis presley live before his death which has a neighborhood called riverside,q
en5862,"nicolari kryuchkov which award win on december 23, 1980",q
en5863,Q281847,s
en5864,Q605600,s
en5865,who designed the first generation ford mustang,q
en5866,who was the head coach of middlesbrough f.c. season 2006-7 also the coach of england national under 21 footbal team,q
en5867,what current home of the seneca indians features a religious leader named william lauder,q
en5868,what is exemplar of of second epistle to the corinthians,q
en5869,who was us president when john andrew shulze was a teenager,q
en5870,what is award received of john kenneth galbraith that is point in time is 1993-1-1,q
en5871,Q678414,s
en5872,"on january 1, 1971, john bardeen received what award",q
en5873,what is the scholastic teach of lambda calculus,q
en5874,Q1502630,s
en5875,which member of colin meads started in 2014,q
en5876,"in 2011, governmental office holder manuel altagracia cã¡ceres was part of the governmental jurisdiction with what leader",q
en5877,what is alex riders first book,q
en5878,who was the second husband of elizabeth taylor,q
en5879,what is award received of carl orff that is point in time is 1981-1-1,q
en5880,Q1165751,s
en5881,which award did mstislav rostropovich receive in the year 1981,q
en5882,Q324523,s
en5883,what is the former team of the football player who is the coach of 2006 oakland raiders season,q
en5884,what is the name of the peace settlement that ended the war of 1812,q
en5885,for what reason robert burns woodward was in nomination in the year 1960,q
en5886,Q58721,s
en5887,what is the world's third largest religion in 2007,q
en5888,what is nominated for of peter matthiessen that is point in time is 2002 - 0,q
en5889,give the name of the award received by charles antony richard hoare in 1990,q
en5890,Q29558,s
en5891,what role did carl gustaf emil mannerheim occupy until juho kusti paasikivi took over,q
en5892,"in 2012, for whom did the football player purchased by real madrid c.f. play",q
en5893,in which years did the football team that claimed victory in the 2009 afc championship game win the super bowl,q
en5894,bush's secretary of defense in 2003,q
en5895,give me first human that contains the word phoroneus in their name,q
en5896,manchester united f.c. is 2000 received what award,q
en5897,Q163568,s
en5898,what was the first piece mozart wrote,q
en5899,who won the closely contested 1960 presidential election,q
en5900,find the athletes whose birthdate is 04/26/1882,q
en5901,who was the president in 1980 of the place where the gull terrier breed originated,q
en5902,what member of the ranjitsinhji sports team joined in 1893,q
en5903,who does michael oher play for in 2009,q
en5904,Q16186986,s
en5905,current chief justice of the supreme court of india,q
en5906,Q204357,s
en5907,what team did david beckham play for in 2011,q
en5908,Q69713,s
en5909,when did michael schumacher win his first title,q
en5910,when did the sports team whose mascot is named mrs. met win the pennant,q
en5911,Q3657896,s
en5912,which album did deep forest release in 2000,q
en5913,which nba franchise has a mascot named mavs man and had lamar odom playing for them in 2011,q
en5914,who was the leader of germany in 1942-1945,q
en5915,what is spouse of robert schumann that is start time is 1840-1-1,q
en5916,what was franklin roosevelt's position during world war ii before pearl harbor,q
en5917,which movie did eric sykes star in in 2005,q
en5918,who held his governmental position from 1998 and was the governor of arizona in 2009,q
en5919,what is award received of umberto eco that is point in time is 2001-1-1,q
en5920,the first female governor of a state in the us,q
en5921,what was first discovered in scientific data analysis that caused death by tuberculosis,q
en5922,what award did dolores huerta win in 2012,q
en5923,Q984276,s
en5924,name the position held by andrea mantega in the year 1460,q
en5925,what is nominated for of mr. smith goes to washington that is statement is subject of is 12th academy awards,q
en5926,who is the current leader of the country that uses the syrian pound,q
en5927,who ruled after king henry viii died,q
en5928,who was the first black us secretary,q
en5929,when did position held of george canning and conclusion time,q
en5930,Q935843,s
en5931,what award did count basie receive in 2001,q
en5932,Q32063,s
en5933,"what is language official of caucasian albania , that has comes before is persian",q
en5934,when did kings last win stanley cup,q
en5935,Q157084,s
en5936,Q274606,s
en5937,"who follows and is followed by charles the fat, monarch of italy",q
en5938,what award did kareem abdul-jabbar receive in 1980,q
en5939,Q543637,s
en5940,who is the first husband of julia roberts,q
en5941,first beatles album in us,q
en5942,who is first governor woman in india,q
en5943,what year did lamar odom play for the clippers,q
en5944,what is typology of writes language of richard wright,q
en5945,in what year did a team win the superbowl and the 2013 afc championship game,q
en5946,Q2341864,s
en5947,what was sean paul's first album,q
en5948,what was the residence of kurt weill in the year 1932,q
en5949,Q4352968,s
en5950,jim carreys first film,q
en5951,what 2011 movie did taylor lautner star in,q
en5952,who was the first lady governor of a state in india,q
en5953,where was back to the future 10-30-1985 published,q
en5954,who was the first african american to win a nobel prize,q
en5955,Q20875,s
en5956,"who was the king or queen after the person that said ""oh, that peace may come""",q
en5957,who was jane fonda married to in 1973,q
en5958,what is position held of p. v. narasimha rao in telugu that is start time is 1986-3-12,q
en5959,Q13267,s
en5960,Q13955,s
en5961,Q1568,s
en5962,Q1617,s
en5963,Q1860,s
en5964,Q188,s
en5965,Q256,s
en5966,Q33298,s
en5967,Q34057,s
en5968,Q5137,s
en5969,Q5287,s
en5970,Q58635,s
en5971,Q5885,s
en5972,Q6654,s
en5973,Q7737,s
en5974,Q9129,s
en5975,Q9168,s
en5976,Q9176,s
en5977,Q9186,s
en5978,Q9192,s
en5979,Q9199,s
en5980,Q9217,s
en5981,Q9240,s
en5982,Q9296,s
en5983,Q9299,s
en5984,Q9610,s
en5985,what is language used of australia that is point in time is 2016-0-0,q
en5986,give me office building that located on street 34th street and which contains the word building in their name,q
en5987,what is head of government of texas that is end time is 2015-1-20,q
en5988,"what award did nicolai kryuchkov win on december 23, 1980",q
en5989,Q188972,s
en5990,Q362,s
en5991,the 4th fighter group of the united states air force participates in a conflict with whom,q
en5992,Q413,s
en5993,what is the academic major for howard h. aiken has educated at as harvard university,q
en5994,what is award received of julia roberts that is point in time is 2000-0-0,q
en5995,"what is the location of work for anais nin, that's municipalities are the 7th arrondissement in paris",q
